# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,
# Mon Aug 26 11:19:54 2024,,,,,,,,,,,,
id,name,host,numStars,numPlanets,discoveryMethod,discYear,discFacility,controv_flag,mass,temperatureStar,metalRatio,releasedate
11950,Kepler-141 b,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4996.00,[Fe/H],2016-05-10
11951,Kepler-141 b,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4847.20,[M/H],2019-04-18
11952,Kepler-141 b,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4908.00,[Fe/H],2017-05-08
11953,Kepler-141 b,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4910.00,*,2014-05-14
11954,Kepler-141 b,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4173.00,[Fe/H],2015-08-25
11955,Kepler-141 b,Kepler-141,1,2,Transit,2014,Kepler,0,-1,5019.00,*,2018-09-06
11956,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,5019.00,*,2018-09-06
11957,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4910.00,*,2014-05-14
11958,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4173.00,[Fe/H],2015-08-25
11959,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4847.20,[M/H],2016-07-28
11960,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4104.00,*,2013-10-28
11961,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4173.00,[Fe/H],2014-11-18
11962,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4847.20,[M/H],2018-09-25
11963,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4173.00,[Fe/H],2014-11-21
11964,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4908.00,[Fe/H],2017-05-08
11965,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4996.00,[Fe/H],2016-05-10
11966,Kepler-141 c,Kepler-141,1,2,Transit,2014,Kepler,0,-1,4847.20,[M/H],2019-04-18
11967,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,4031.25,[M/H],2016-07-28
11968,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,3903.00,[Fe/H],2015-08-25
11969,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,3808.00,[Fe/H],2017-05-08
11970,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,3903.00,[Fe/H],2014-11-21
11971,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,4110.00,*,2013-10-28
11972,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,4092.00,[Fe/H],2016-05-10
11973,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,4031.25,[M/H],2018-09-25
11974,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,3903.00,[Fe/H],2014-11-18
11975,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,4031.25,[M/H],2019-04-18
11976,Kepler-1410 b,Kepler-1410,1,1,Transit,2016,Kepler,0,-1,3950.00,[Fe/H],2017-11-17
11977,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,5761.00,*,2018-09-25
11978,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,5664.00,[Fe/H],2016-05-10
11979,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,6167.00,[Fe/H],2014-11-18
11980,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,5761.00,*,2016-07-28
11981,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,5761.00,*,2019-04-18
11982,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,6167.00,[Fe/H],2014-11-21
11983,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,6179.00,*,2018-09-06
11984,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,5924.00,*,2013-10-28
11985,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,6167.00,[Fe/H],2015-08-25
11986,Kepler-1411 b,Kepler-1411,1,1,Transit,2016,Kepler,0,-1,6161.00,[Fe/H],2017-05-08
11987,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,6042.00,[Fe/H],2014-11-18
11988,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,6042.00,[Fe/H],2015-08-25
11989,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,5799.00,[Fe/H],2017-05-08
11990,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,5880.00,[Fe/H],2016-05-10
11991,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,6092.00,*,2013-10-28
11992,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,5759.00,*,2018-09-06
11993,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,5778.06,[M/H],2019-04-18
11994,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,5778.06,[M/H],2018-09-25
11995,Kepler-1412 b,Kepler-1412,1,1,Transit,2016,Kepler,0,-1,6042.00,[Fe/H],2014-11-21
11996,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5085.00,*,2018-09-25
11997,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5178.00,*,2013-10-28
11998,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5382.00,[Fe/H],2015-08-25
11999,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5196.00,[Fe/H],2016-05-10
12000,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5380.00,*,2018-09-06
12001,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5382.00,[Fe/H],2014-11-21
12002,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5382.00,[Fe/H],2017-05-08
12003,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5085.00,*,2019-04-18
12004,Kepler-1413 b,Kepler-1413,1,1,Transit,2016,Kepler,0,-1,5382.00,[Fe/H],2014-11-18
12005,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,5094.00,[Fe/H],2014-11-18
12006,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,4914.00,*,2018-09-25
12007,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,4951.00,[Fe/H],2016-05-10
12008,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,5094.00,[Fe/H],2014-11-21
12009,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,5094.00,[Fe/H],2017-05-08
12010,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,4977.00,*,2013-10-28
12011,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,5080.00,*,2018-09-06
12012,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,5094.00,[Fe/H],2015-08-25
12013,Kepler-1414 b,Kepler-1414,1,1,Transit,2016,Kepler,0,-1,4914.00,*,2019-04-18
12014,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5267.00,[Fe/H],2016-05-10
12015,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5343.00,[Fe/H],2014-11-18
12016,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5343.00,[Fe/H],2015-08-25
12017,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5174.00,*,2013-10-28
12018,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5200.00,*,2018-09-06
12019,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5100.00,*,2019-04-18
12020,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5343.00,[Fe/H],2017-05-08
12021,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5343.00,[Fe/H],2014-11-21
12022,Kepler-1415 b,Kepler-1415,1,1,Transit,2016,Kepler,0,-1,5100.00,*,2018-09-25
12023,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,5710.00,[Fe/H],2014-11-21
12024,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,5634.00,*,2018-09-06
12025,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,5571.05,[M/H],2018-09-25
12026,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,5710.00,[Fe/H],2014-11-18
12027,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,5710.00,[Fe/H],2015-08-25
12028,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,5692.00,*,2013-10-28
12029,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,6019.00,[Fe/H],2016-05-10
12030,Kepler-1416 b,Kepler-1416,1,1,Transit,2016,Kepler,0,-1,5635.00,[Fe/H],2017-05-08
12031,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5693.00,*,2018-09-06
12032,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5750.42,[M/H],2019-04-18
12033,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5952.00,[Fe/H],2014-11-21
12034,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5952.00,[Fe/H],2014-11-18
12035,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5952.00,[Fe/H],2017-05-08
12036,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5963.00,*,2013-10-28
12037,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5952.00,[Fe/H],2015-08-25
12038,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5750.42,[M/H],2018-09-25
12039,Kepler-1417 b,Kepler-1417,1,1,Transit,2016,Kepler,0,-1,5839.00,[Fe/H],2016-05-10
12040,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,4770.00,[Fe/H],2016-05-10
12041,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,-1,*,2019-04-18
12042,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,-1,*,2016-07-28
12043,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,-1,*,2018-09-25
12044,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,4560.00,[Fe/H],2014-11-18
12045,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,4560.00,[Fe/H],2015-08-25
12046,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,4563.00,[Fe/H],2017-05-08
12047,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,4672.00,*,2013-10-28
12048,Kepler-1418 b,Kepler-1418,1,1,Transit,2016,Kepler,0,-1,4560.00,[Fe/H],2014-11-21
12049,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5911.00,[Fe/H],2015-08-25
12050,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5911.00,[Fe/H],2014-11-21
12051,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5900.00,*,2013-10-28
12052,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5672.00,*,2018-09-25
12053,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5672.00,*,2019-04-18
12054,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5796.00,[Fe/H],2016-05-10
12055,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5672.00,*,2016-07-28
12056,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5911.00,[Fe/H],2017-05-08
12057,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5926.00,*,2018-09-06
12058,Kepler-1419 b,Kepler-1419,1,1,Transit,2016,Kepler,0,-1,5911.00,[Fe/H],2014-11-18
12059,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2018-09-25
12060,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5872.00,[Fe/H],2016-05-10
12061,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5759.00,*,2018-09-06
12062,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5744.00,*,2013-10-28
12063,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2016-07-28
12064,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5790.00,*,2014-05-14
12065,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2014-11-21
12066,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2014-11-18
12067,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5794.00,[Fe/H],2017-05-08
12068,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2015-08-25
12069,Kepler-142 b,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2019-04-18
12070,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2014-11-18
12071,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2019-04-18
12072,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5759.00,*,2018-09-06
12073,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2015-08-25
12074,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5794.00,[Fe/H],2017-05-08
12075,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2014-11-21
12076,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2016-07-28
12077,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5744.00,*,2013-10-28
12078,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5790.00,*,2014-05-14
12079,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2018-09-25
12080,Kepler-142 c,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5872.00,[Fe/H],2016-05-10
12081,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5759.00,*,2018-09-06
12082,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2014-11-21
12083,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2018-09-25
12084,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5872.00,[Fe/H],2016-05-10
12085,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2016-07-28
12086,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5812.00,*,2019-04-18
12087,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5790.00,*,2014-05-14
12088,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5794.00,[Fe/H],2017-05-08
12089,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5744.00,*,2013-10-28
12090,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2015-08-25
12091,Kepler-142 d,Kepler-142,1,3,Transit,2014,Kepler,0,-1,5726.00,[Fe/H],2014-11-18
12092,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5365.00,*,2019-04-18
12093,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5296.00,[Fe/H],2017-05-08
12094,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5288.00,*,2018-09-06
12095,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5280.00,[Fe/H],2014-11-21
12096,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5228.00,*,2013-10-28
12097,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5187.00,[Fe/H],2016-05-10
12098,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5280.00,[Fe/H],2014-11-18
12099,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5280.00,[Fe/H],2015-08-25
12100,Kepler-1420 b,Kepler-1420,1,1,Transit,2016,Kepler,0,-1,5365.00,*,2018-09-25
12101,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6540.00,[Fe/H],2014-11-21
12102,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6294.63,[M/H],2019-04-18
12103,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6540.00,[Fe/H],2014-11-18
12104,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6296.00,[Fe/H],2017-05-08
12105,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6528.00,*,2013-10-28
12106,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6190.00,*,2018-09-06
12107,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6294.63,[M/H],2018-09-25
12108,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6540.00,[Fe/H],2015-08-25
12109,Kepler-1421 b,Kepler-1421,1,1,Transit,2016,Kepler,0,-1,6335.00,[Fe/H],2016-05-10
12110,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6194.00,[Fe/H],2016-05-10
12111,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6616.00,[Fe/H],2014-11-21
12112,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6616.00,[Fe/H],2015-08-25
12113,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6378.00,*,2013-10-28
12114,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6606.00,*,2018-09-06
12115,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6037.00,*,2018-09-25
12116,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6037.00,*,2019-04-18
12117,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6616.00,[Fe/H],2014-11-18
12118,Kepler-1422 b,Kepler-1422,1,1,Transit,2016,Kepler,0,-1,6572.00,[Fe/H],2017-05-08
12119,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,5011.00,[Fe/H],2015-08-25
12120,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,-1,*,2019-04-18
12121,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,4939.00,[Fe/H],2016-05-10
12122,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,5011.00,[Fe/H],2014-11-21
12123,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,5011.00,[Fe/H],2017-05-08
12124,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,5011.00,[Fe/H],2014-11-18
12125,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,-1,*,2018-09-25
12126,Kepler-1423 b,Kepler-1423,1,1,Transit,2016,Kepler,0,-1,4934.00,*,2013-10-28
12127,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5850.00,[Fe/H],2014-11-18
12128,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5916.04,[M/H],2016-07-28
12129,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5838.00,[Fe/H],2016-05-10
12130,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5812.00,[Fe/H],2017-05-08
12131,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5916.04,[M/H],2018-09-25
12132,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5905.00,*,2013-10-28
12133,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5850.00,[Fe/H],2014-11-21
12134,Kepler-1424 b,Kepler-1424,1,1,Transit,2016,Kepler,0,-1,5850.00,[Fe/H],2015-08-25
12135,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5490.38,[M/H],2019-04-18
12136,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5477.00,*,2018-09-06
12137,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5490.38,[M/H],2018-09-25
12138,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5559.00,[Fe/H],2017-05-08
12139,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5642.00,*,2013-10-28
12140,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5559.00,[Fe/H],2015-08-25
12141,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5718.00,[Fe/H],2016-05-10
12142,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5559.00,[Fe/H],2014-11-21
12143,Kepler-1425 b,Kepler-1425,1,1,Transit,2016,Kepler,0,-1,5559.00,[Fe/H],2014-11-18
12144,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,6111.00,*,2013-10-28
12145,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,-1,*,2018-09-25
12146,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,6131.00,[Fe/H],2015-08-25
12147,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,6131.00,[Fe/H],2014-11-18
12148,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,6140.00,[Fe/H],2017-05-08
12149,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,6131.00,[Fe/H],2014-11-21
12150,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,-1,*,2019-04-18
12151,Kepler-1426 b,Kepler-1426,1,1,Transit,2016,Kepler,0,-1,5831.00,[Fe/H],2016-05-10
12152,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5853.00,[Fe/H],2014-11-21
12153,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5866.00,[Fe/H],2017-05-08
12154,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5853.00,[Fe/H],2014-11-18
12155,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5617.00,*,2013-10-28
12156,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5535.81,[M/H],2019-04-18
12157,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5853.00,[Fe/H],2015-08-25
12158,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5793.00,[Fe/H],2016-05-10
12159,Kepler-1427 b,Kepler-1427,1,1,Transit,2016,Kepler,0,-1,5535.81,[M/H],2018-09-25
12160,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6184.00,[Fe/H],2016-05-10
12161,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6409.00,[Fe/H],2014-11-21
12162,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6409.00,[Fe/H],2014-11-18
12163,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6409.00,[Fe/H],2015-08-25
12164,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6276.70,[M/H],2019-04-18
12165,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6285.00,*,2018-09-06
12166,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6276.70,[M/H],2018-09-25
12167,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6460.00,[Fe/H],2017-05-08
12168,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,6276.70,[M/H],2016-07-28
12169,Kepler-1428 b,Kepler-1428,1,1,Transit,2016,Kepler,0,-1,5952.00,*,2013-10-28
12170,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,6210.00,[Fe/H],2014-11-18
12171,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,6200.00,*,2013-10-28
12172,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,6217.00,[Fe/H],2017-05-08
12173,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,5894.00,*,2019-04-18
12174,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,6220.00,*,2018-09-06
12175,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,5894.00,*,2018-09-25
12176,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,6210.00,[Fe/H],2015-08-25
12177,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,5902.00,[Fe/H],2016-05-10
12178,Kepler-1429 b,Kepler-1429,1,1,Transit,2016,Kepler,0,-1,6210.00,[Fe/H],2014-11-21
12179,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,5836.51,[M/H],2018-09-25
12180,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,6002.00,*,2013-10-28
12181,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,6010.00,[Fe/H],2014-11-21
12182,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,6010.00,[Fe/H],2014-11-18
12183,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,5848.00,*,2014-05-14
12184,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,5802.00,*,2018-09-06
12185,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,6010.00,[Fe/H],2015-08-25
12186,Kepler-143 b,Kepler-143,1,2,Transit,2014,Kepler,0,-1,5913.00,[Fe/H],2016-05-10
